Var1;Var2_1;Var2_2;Var2_3;Var2_4;Var2_5;Var2_6;Var2_7;Var2_8
1;25;0;0;0;0;0;0;14
2;30.0194564768174;1.10841160824659;0.0222439298255758;0.000304545704320383;3.15748613414589e-06;1.31594150337776e-08;1.15233928960402e-08;12.6714501986513
3;32.308799480332;2.06113553205802;0.0756626190403268;0.00192921935868209;3.75397942086048e-05;2.94811962062451e-07;2.32741158581654e-07;10.9431933931574
4;37.5686139364683;3.75362869928859;0.21841382236343;0.00891504111226581;0.000279514634312429;3.55180473002395e-06;2.47326444148939e-06;10.6253341737684
5;43.9772721586062;6.18051094446836;0.510994803730494;0.0297901682684609;0.00133861691368575;2.44392991702022e-05;1.53576107325074e-05;10.6764181830412
6;49.6152526556438;8.62952802371755;0.902757172437303;0.0669625458331556;0.00383743122274979;8.94799963435063e-05;4.97983420273962e-05;10.5509624748846
7;54.7701535497403;11.2114294482492;1.40570458399197;0.125736402411805;0.00871129811212297;0.000245898683807513;0.000123763754667158;10.3618597017426
8;56.6576452808773;12.8781270800134;1.83563530186288;0.18779319944171;0.0149162279966606;0.000483285814681904;0.000221613380153795;9.65371197687027
9;57.6350829333972;14.3599096698036;2.28111194025889;0.261731889896575;0.0233766688258803;0.000852749124209787;0.000363292773751676;8.93267644964032
10;58.2312510184091;15.7930859754972;2.76123534652691;0.350731030000097;0.0347726583653752;0.0014099498062496;0.000562267830277961;8.27717381120337
11;58.5636363071482;17.1916944034713;3.27765798718875;0.456238516072925;0.0497001263701481;0.00221736363757986;0.000831496823616438;7.68764557919324
12;59.0249800842821;18.6995866025167;3.86387400033494;0.585286107501713;0.0695543425554051;0.00339009708125349;0.00119962437854314;7.19800771439854
13;60.406324517698;20.6919695562453;4.62374184825002;0.759829314443415;0.0981847718831741;0.00521106042434756;0.00174823223458226;6.87861649246235
14;65.156076940017;24.9253922159646;6.12687448883237;1.10919378741268;0.158266811418939;0.00929087554658077;0.00315063438398664;6.95986278623607
15;69.8279872420533;29.770628358295;8.05310116705455;1.60285776424414;0.251807318825617;0.016298824634985;0.0054692074607886;7.02586456840876
16;67.1181791509386;29.7959863425919;8.51575487834759;1.79042626205997;0.297259039518937;0.0203481951341191;0.00593341905354614;6.38377786772296
17;54.0402123280156;24.2769736774844;7.18725734569662;1.56695327771254;0.26984895933934;0.0191676013982884;0.00568381308889269;4.87348098392206
18;56.9617082995069;27.5132303732347;8.69080703417552;2.02640477418237;0.37349761567767;0.0284128793335537;0.00781438902860957;4.88713141904919
19;58.4046226461735;29.8178825944927;9.95345261733005;2.45558216808521;0.479218488249481;0.0386191909675177;0.00981352419345077;4.78078503870143
20;54.544136222412;28.7428447598473;9.99530978005394;2.57175418197672;0.523709263551359;0.0440559311166445;0.0105810520121095;4.27001135818843
