Var1;Var2_1;Var2_2;Var2_3;Var2_4;Var2_5;Var2_6;Var2_7;Var2_8
78;58.8957749324575;48.0215836846376;44.2052188957301;41.4592667247059;35.3126444243052;13.1420956579793;1.55084753772661;12.2640681551563
79;59.1651898883773;48.2984402016038;43.9563921973545;41.1364068610814;35.3441167177489;13.3413618727655;1.54153313458703;12.5551600315693
80;57.676334670302;47.1882061495053;42.4987515905937;39.6513498126895;34.3367552310092;13.1408000123997;1.57787825174387;12.4179181895622
81;55.1262084048723;45.1957183343749;40.3232545623326;37.4807811966452;32.6813084779908;12.6729862640015;1.58726197690959;12.0445210502738
82;51.4049265738819;42.2285994045947;37.3601118919031;34.5768067040398;30.3284660357718;11.908929995251;1.5708157801515;11.3995582467204
83;51.2819386988786;41.9328371845511;36.8241370073862;33.9282567696632;29.9005463060157;11.87302924736;1.4278911491747;11.5521637739681
84;50.821465008254;41.3690522482802;36.0669898715728;33.0714320865443;29.2589779014058;11.7408737391673;1.3702902535526;11.5104870621951
85;48.0160651155989;39.0511794217471;33.807328228216;30.8381977177119;27.3696931941213;11.0937522543731;1.37659020524964;10.8944981369233
86;45.385386970742;36.8673218421287;31.711530826938;28.7709020637002;25.5952138982978;10.4710170549448;1.32528248560041;10.3503300815468
87;46.2894652183095;37.3121977954661;31.903713587618;28.795219723091;25.656363213341;10.5805639237449;1.18450457403572;10.6040029080833
88;47.2540930876336;37.8281040181973;32.1473227103037;28.8617548411825;25.7394945456102;10.6930176291152;1.13281773234304;10.7633675300239
89;47.8313716659475;38.1145661591511;32.1916746912219;28.7445483276979;25.6441659528958;10.7253347879454;1.12333754640486;10.7979772202459
90;46.2270873189356;36.8621263371287;30.9487253617691;27.4765524505857;24.5081780976307;10.3149614471553;1.15690486802555;10.3474558042225
91;41.9454153308914;33.6153184523904;28.0759345220336;24.7782101700328;22.0845771440213;9.34902305323042;1.18392047957827;9.35310994295995
92;36.6701648470415;29.5606006278057;24.5878169840792;21.5716927104989;19.2018481937458;8.17080074267422;1.14882476261621;8.20699008692573
93;37.9422359081884;30.3675370756337;25.1730773559352;21.9716820371784;19.5275745543246;8.34312989098895;0.93207098197938;8.58379176244794
94;39.2163759586543;31.1917588107791;25.7590710389594;22.3702867256743;19.8444959606876;8.50844266628383;0.862404910467714;8.79745559595172
95;37.5407725904626;29.9314806280848;24.6242322925674;21.2725331065716;18.8268531590046;8.09795905413026;0.8980753870418;8.31365213713256
96;36.5167713032315;29.1681211903844;23.9206833676215;20.5607570666223;18.1500011225457;7.82726100012293;0.872899189960973;8.03898018444286
97;35.7459430718923;28.5993665923496;23.3925235703431;20.0100387026741;17.6143859063646;7.61218071796837;0.840025052137811;7.82887106796513
98;33.752170324475;27.1287258385946;22.1434775353405;18.8527722414447;16.5447360158695;7.16170379661938;0.833055791758392;7.35233060651324
99;33.4532133491804;26.9080504442135;21.9296931014225;18.5912171947176;16.2643829230329;7.04839403902178;0.772182117527059;7.27509706880459
100;35.0543776076621;28.0564006349399;22.8308177168625;19.2821288378814;16.8176573097759;7.29326690852268;0.704138286764427;7.57225657145319
101;31.6683750174657;25.5689414396659;20.7794400225358;17.4796171382287;15.1923808232599;6.59096300439194;0.776036378847607;6.75487599388422
102;28.5292567359196;23.2281038250182;18.8726754659243;15.8175744497283;13.699202490835;5.94311532026384;0.759916939312887;6.09139858406186
103;28.5272289050082;23.226474031708;18.8754088158131;15.7712949643075;13.6138554021331;5.90412001348838;0.660552424401801;6.1309848994825
104;29.0143298582228;23.5829305093874;19.1668909567944;15.9714506765141;13.7420940660385;5.95613483976718;0.611901137039948;6.20982733313152
