Var1;Var2_1;Var2_2;Var2_3;Var2_4;Var2_5;Var2_6;Var2_7;Var2_8
86;8.3681698760847;9.48459937786896;12.2070630961401;13.8948014550518;13.1125932622896;5.17562546554016;0.958080457220084;6.40637466702997
87;6.92486314052364;7.64204440158235;9.73116979549325;11.1747071750301;10.722367220648;4.31430562976239;0.814569745131493;5.34969208480766
88;7.05573370001598;7.52623139939577;9.4762264194233;10.9547738541689;10.6620574990114;4.36290882467705;0.591452111045064;5.51685162820849
89;7.35893254188023;7.59492287292143;9.44097377606443;10.9716952848813;10.8196025776123;4.49836385352407;0.495599228005498;5.66616884172249
90;7.36106023177017;7.41089662376938;9.07679082043101;10.5925894041695;10.5812668498718;4.47048493710223;0.481653524008029;5.53035279556223
91;7.84401079794434;7.6890471356387;9.27939787173196;10.8578636504036;10.9682136790271;4.70100276858367;0.44005717859224;5.75602177091413
92;7.75953547626485;7.49284147304978;8.89231608669831;10.4214848186777;10.6475547375912;4.63298615242026;0.466617218018842;5.54836292510187
93;8.45791568017738;7.98194479590471;9.33123734630387;10.9393030110198;11.2795381597741;4.97059076943624;0.418681306529816;5.91885419472779
94;8.08212901248865;7.58880826087595;8.71548009107509;10.208498977515;10.6311851770856;4.7527285130055;0.477029218250571;5.51952149449789
95;8.30637434279098;7.72929931969961;8.7361072609694;10.212907099421;10.7259943029336;4.85731379558818;0.452566106089474;5.59530736506432
96;8.61119348997946;7.94931799641655;8.84763149277568;10.3135804743305;10.9137363348117;5.00303924645444;0.441342753179265;5.70854016360958
97;9.06340381269996;8.30110190041898;9.10513158359942;10.5749937930911;11.2644358489227;5.22306756361953;0.433506401253647;5.90597531242414
98;8.89131799765658;8.15559861708643;8.81260420888867;10.1859431551353;10.9187410469344;5.12296726079754;0.470389874527049;5.69883529762032
99;8.43161699499954;7.77122675726675;8.28172524287308;9.51759916649332;10.2593488498338;4.86931310852485;0.486553381790518;5.35284340579007
100;7.25636495322859;6.75128196079679;7.10450496899502;8.11046618555404;8.78534594608882;4.21746669778031;0.502666438779976;4.58441728240755
101;5.63411512073663;5.29227123929405;5.50967703021538;6.24469680167738;6.79124369256043;3.29555891094006;0.489959133609395;3.56840085151286
102;4.3376780751204;4.1055411086721;4.23604010160139;4.76544086985489;5.1983650281586;2.54811433608957;0.428371911529351;2.79227151075216
