Var1;Var2_1;Var2_2;Var2_3;Var2_4;Var2_5;Var2_6;Var2_7;Var2_8
38;0;0;0;0;0;0;0;2650000
39;129374.346024364;1567.10056711042;12.6547715365215;0.0766430913892347;0.000371348526727385;7.49685576150294e-07;7.19990990650371e-07;1833225.49925841
40;179605.825495405;4373.36214350398;70.9334735218914;0.862509754152879;0.00838830928640642;3.3988132355295e-05;3.13368009846747e-05;1272501.03762017
41;190648.572610482;7122.33074505867;176.297224409068;3.26551503372132;0.048346671190571;0.000298131616144149;0.000261312712319495;900492.345075776
42;204141.339594428;11544.9824692726;418.572762221444;11.2399260344501;0.240394414338301;0.00213858450364998;0.00166851509091247;723167.15215088
43;209084.83976749;15851.6477461521;768.835222149929;27.4780150558087;0.779208241687884;0.00916969586474597;0.00659750326898446;592543.535125836
44;206140.27114563;19478.023839013;1183.41113837972;52.9471599815194;1.87643383441721;0.0275535410200488;0.0184613309375837;486832.231843953
45;197992.003102668;22341.3210685969;1629.62225225005;87.6260412631879;3.73086235204416;0.0657683684995129;0.0411957396365216;400790.447690347
46;176149.780380325;22451.7582777034;1877.27267340426;116.011448293106;5.67899964967873;0.115078127116939;0.0699210322106621;312003.82506606
47;180730.709831114;27793.8472171689;2743.70769659592;200.195256983496;11.5806548635596;0.2773708219068;0.149272663425474;284549.204264064
48;189599.155703011;34672.7659112134;4012.66356959232;342.015122115005;23.1025215461447;0.646232062821927;0.319770090418595;268661.011930224
49;203331.794751909;43806.3056947413;5907.8513172944;584.268858986422;45.7294997134874;1.48169635906127;0.683947509845564;261927.797579716
50;181379.556511176;41700.2953275802;6140.55354925741;662.760402724804;56.5582366210866;1.9972878120634;0.892644151188223;214179.120061236
51;145982.525514144;34900.0224541504;5481.08046103097;632.3482400298;57.662197162823;2.17515187537032;0.997152275540043;159121.537701329
52;114582.099911842;28406.6163969693;4718.02397149971;577.808707134811;55.9437247871462;2.24021556737016;1.03623102055304;115974.410823065
53;61542.6446573688;14938.6336344346;2536.37572011485;318.419476907383;31.6120667916123;1.29795048057887;0.962406726971117;58137.939745956
54;41786.1285230128;10336.4604139161;1817.23463245245;237.730123402857;24.616311577227;1.05419972874769;0.760542420568884;37007.5968727066
55;30687.6180660326;7864.85937274836;1437.47534823181;196.854112348719;21.3732583508177;0.959965225548961;0.59742145585271;25579.8726309505
56;23204.0771694813;6198.87996231128;1178.974220587;169.013819199947;19.2507645021677;0.907488690979451;0.488243481984882;18267.6320418009
57;19010.6916673013;5375.10202777675;1070.12179336658;161.370231847435;19.384894374508;0.964565601064965;0.429327559158305;14178.9108303591
58;14585.0184340398;4299.84584448528;890.350683349861;140.039949990092;17.5848743211393;0.915464182904477;0.387785719477531;10334.3738407224
59;9365.15564406079;2801.15606390863;595.451893727356;96.3365643570336;12.460784175386;0.668659745107571;0.335922870897066;6319.9131989521
60;5630.8924485555;1697.53082879054;368.729985861782;61.0898233601586;8.10132752713579;0.44597431025619;0.277006563033559;3627.27441592956
61;3958.66208242429;1230.11827152923;275.078407049609;47.0598207612636;6.45492276155518;0.367851152182369;0.209037840269463;2439.3012231291
62;2983.96474075696;965.761455693684;223.187184942973;39.5611027063739;5.63270217139122;0.333537998496802;0.16054015578733;1762.18014989146
63;2646.80433533496;917.794307810765;222.047080442174;41.2569100613637;6.17136424172236;0.384464610989065;0.139675461082246;1500.65045561763
64;2302.5068740451;847.722336653003;214.347881167811;41.5905599563429;6.50756900861316;0.424610392629609;0.135073148836669;1255.32640415829
65;2067.46238730515;810.111509449508;214.653356914041;43.5538558949563;7.13444180884514;0.487947340583698;0.141669907158777;1085.53038014677
66;1582.84045088709;640.921826067943;175.5438106498;36.7554521691971;6.21588870620538;0.43923306214295;0.133549269998811;801.467598875206
67;1235.24978232639;517.774992154912;146.631698863672;31.6960327063487;5.53518806003741;0.404167938325536;0.122352835942174;603.968222201109
68;987.397991278671;429.386907516037;125.817239873824;28.0979577374634;5.06975994113099;0.382694900722544;0.111955792537058;466.757655043311
69;502.163835450289;216.844601488786;64.3132795585076;14.533685094329;2.65352583655703;0.202722826574358;0.100461591388426;229.73951856811
70;402.045589957801;180.21652563378;55.1769997434023;12.8686457149946;2.42470475173696;0.1912491219083;0.072915403804073;178.239693065814
